TagID,Latitude,Longitude,Address,Sign,GPS_Latitude,GPS_Longitude,Count,Time
0xe2002100200050c5139c0272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9985,"Thu, 22 Sep 2016 12:24:41 GMT"
0x100000000000000000000030,unknown,unknown,unknown,unknown,0.000000,0.000000,-9975,"Thu, 22 Sep 2016 12:24:43 GMT"
0xe200210020005a95156f0272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9983,"Thu, 22 Sep 2016 12:24:41 GMT"
0x100000000000000000000028,unknown,unknown,unknown,unknown,0.000000,0.000000,-9977,"Thu, 22 Sep 2016 12:24:42 GMT"
0xe200210020005945145f0272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9984,"Thu, 22 Sep 2016 12:24:42 GMT"
0x100000000000000000000020,unknown,unknown,unknown,unknown,0.000000,0.000000,-9977,"Thu, 22 Sep 2016 12:24:42 GMT"
0x100000000000000000000029,unknown,unknown,unknown,unknown,0.000000,0.000000,-9977,"Thu, 22 Sep 2016 12:24:42 GMT"
0x300833b2ddd9014035050000,unknown,unknown,unknown,unknown,0.000000,0.000000,-9927,"Thu, 22 Sep 2016 12:24:43 GMT"
0x100000000000000000000027,unknown,unknown,unknown,unknown,0.000000,0.000000,-9976,"Thu, 22 Sep 2016 12:24:42 GMT"
0xe200210020005b5c14600272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9984,"Thu, 22 Sep 2016 12:24:41 GMT"
0xe200210020005a5113c80272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9980,"Thu, 22 Sep 2016 12:24:41 GMT"
0x100000000000000000000023,unknown,unknown,unknown,unknown,0.000000,0.000000,-9976,"Thu, 22 Sep 2016 12:24:42 GMT"
0x100000000000000000000012,unknown,unknown,unknown,unknown,0.000000,0.000000,-9975,"Thu, 22 Sep 2016 12:24:43 GMT"
0x100000000000000000000017,unknown,unknown,unknown,unknown,0.000000,0.000000,-9975,"Thu, 22 Sep 2016 12:24:43 GMT"
0xe20021002000565113f80272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9991,"Thu, 22 Sep 2016 12:24:40 GMT"
0x08142015098a308000000022,unknown,unknown,unknown,unknown,0.000000,0.000000,-9996,"Thu, 22 Sep 2016 12:24:42 GMT"
0xe200210020005156139d0272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9992,"Thu, 22 Sep 2016 12:24:42 GMT"
0xe20021002000508415500272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9995,"Thu, 22 Sep 2016 12:24:40 GMT"
0xe2002100200050c915500272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9997,"Thu, 22 Sep 2016 12:24:39 GMT"
0xe20021002000564113b30272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9992,"Thu, 22 Sep 2016 12:24:42 GMT"
0x000000000000000000000008,unknown,unknown,unknown,unknown,0.000000,0.000000,-9991,"Thu, 22 Sep 2016 12:24:41 GMT"
0x08142015098a30800000001a,unknown,unknown,unknown,unknown,0.000000,0.000000,-9996,"Thu, 22 Sep 2016 12:24:43 GMT"
0x000000000000000000000005,unknown,unknown,unknown,unknown,0.000000,0.000000,-10000,"Thu, 22 Sep 2016 12:24:19 GMT"
0x000000000000000000000002,unknown,unknown,unknown,unknown,0.000000,0.000000,-9997,"Thu, 22 Sep 2016 12:24:41 GMT"
0xe20021002000535c142a0272,unknown,unknown,unknown,unknown,0.000000,0.000000,-9995,"Thu, 22 Sep 2016 12:24:41 GMT"
0x00000000000000000b000465,unknown,unknown,unknown,unknown,0.000000,0.000000,-10000,"Thu, 22 Sep 2016 12:24:19 GMT"
0x000000000000000000000007,unknown,unknown,unknown,unknown,0.000000,0.000000,-10000,"Thu, 22 Sep 2016 12:24:24 GMT"
